user_id,unique_purchase_count
313130,4
374630,4
146918,4
333248,4
376165,4
316206,4
162157,4
318035,4
383654,4
388001,4
193186,4
203647,4
335767,4
405683,4
323005,4
323090,4
417367,4
337916,4
423652,4
325575,4
338885,4
325894,4
325948,4
326042,4
326986,4
340963,4
327356,4
327836,3
274506,3
342444,3
328375,3
277068,3
277413,3
343416,3
343540,3
278299,3
328731,3
280498,3
281426,3
330066,3
282354,3
283220,3
283439,3
331993,3
288267,3
289146,3
292776,3
293305,3
4956,3
11728,3
295447,3
298972,3
50993,3
300507,3
363038,3
304414,3
90017,3
310060,3
114853,3
123391,3
133756,3
332999,3
157989,3
316321,3
316628,3
377579,3
317589,3
182149,3
386505,3
318670,3
389394,3
335291,3
319965,3
320521,3
335712,3
320785,3
336004,3
336747,3
336877,3
322510,3
322728,3
337052,3
337147,3
323298,3
323579,3
337780,3
243405,3
324438,3
325112,3
247931,3
425912,3
338974,3
427143,3
252428,3
252725,3
340124,3
340224,3
429067,3
340737,3
265302,3
271099,3
436016,3
271426,3
327762,3
342165,3
439809,3
328056,3
328595,3
279246,3
345943,3
347740,3
332098,3
287948,3
350326,3
353186,3
353441,3
7469,3
297535,3
357192,3
367367,3
102096,3
369425,3
309602,3
310394,3
123445,3
312825,3
372565,3
314682,3
333004,3
160388,3
333574,3
316897,3
385245,3
318685,3
389398,3
196978,3
335218,3
390364,3
335293,3
320479,3
395198,3
396825,3
397385,3
321035,3
321522,3
403568,3
336496,3
336538,3
322060,3
221379,3
322168,3
322421,3
336951,3
337058,3
415552,3
337208,3
416081,3
323014,3
418267,3
337650,3
240592,3
247567,3
338669,3
248556,3
248867,3
425916,3
338978,3
250465,3
325899,3
325951,3
339480,3
251664,3
326080,3
339875,3
255272,3
257183,3
340478,3
340522,3
326855,3
264748,3
327082,3
265732,3
266246,3
327570,3
341913,3
341978,3
275207,3
277891,3
329032,3
344101,3
280962,3
329601,3
283445,3
332033,3
349516,3
288639,3
291711,3
291997,3
292899,3
353203,3
293391,3
353630,3
355524,3
20416,3
297536,3
298711,3
298991,3
358908,3
300216,3
301314,3
305166,3
307992,3
308173,3
370043,3
310403,3
313893,3
142010,3
315059,3
375853,3
315540,3
315791,3
333536,3
333685,3
167878,3
334128,3
318829,3
334879,3
319038,3
389412,3
319231,3
319326,3
335449,3
392414,3
321177,3
336253,3
401406,3
217673,3
321840,3
321965,3
336607,3
409647,3
322169,3
222649,3
322424,3
229910,3
322930,3
234873,3
417993,3
420819,3
324647,3
338505,3
247414,3
325323,3
325455,3
425338,3
426172,3
339174,3
339332,3
257359,3
429661,3
261526,3
326927,3
431954,3
267409,3
341410,3
342093,3
327840,3
327903,3
343016,3
276966,3
343793,3
279048,3
329183,3
344633,3
332034,3
289472,3
293404,3
293838,3
3844,3
355056,3
297051,3
356416,3
297545,3
356931,3
363694,3
72073,3
304063,3
81242,3
365694,3
307595,3
307878,3
102324,3
103918,3
369703,3
310782,3
312893,3
313445,3
377103,3
334060,3
334129,3
318834,3
318917,3
334882,3
319054,3
194291,3
335156,3
390402,3
320481,3
206554,3
210738,3
336254,3
400691,3
336502,3
321974,3
411367,3
222729,3
337063,3
323311,3
324107,3
338442,3
424238,3
254099,3
340310,3
258342,3
341072,3
265744,3
327408,3
341799,3
342001,3
273555,3
439520,3
446895,3
328667,3
344041,3
329321,3
283475,3
346281,3
290205,3
25490,3
356947,3
297741,3
38082,3
360525,3
57770,3
301649,3
72125,3
365427,3
81314,3
83574,3
308184,3
370439,3
311919,3
313735,3
332515,3
332902,3
333617,3
166549,3
317158,3
173834,3
334062,3
334744,3
318947,3
199359,3
335723,3
335795,3
321895,3
322862,3
337156,3
322949,3
337446,3
337611,3
337857,3
421519,3
424583,3
325672,3
250476,3
325957,3
339495,3
326288,3
340059,3
256444,3
340656,3
327367,3
271486,3
327532,3
327850,3
442537,3
276826,3
328394,3
328606,3
278381,3
328688,3
328886,3
344748,3
329919,3
330334,3
288340,3
290266,3
352024,3
354126,3
354797,3
18704,3
296770,3
297983,3
30591,3
35379,3
46623,3
52633,3
53861,3
361682,3
365736,3
366637,3
87313,3
367126,3
309025,3
310802,3
115618,3
311681,3
372062,3
312921,3
129064,3
333041,3
333168,3
333433,3
316094,3
316460,3
377378,3
316649,3
333890,3
175996,3
317757,3
382362,3
318740,3
334813,3
335308,3
205298,3
320804,3
400732,3
406537,3
336560,3
336694,3
414636,3
322868,3
230076,3
323049,3
337321,3
235313,3
241102,3
323613,3
337807,3
245461,3
338393,3
423421,3
338748,3
425400,3
339048,3
325874,3
251816,3
339626,3
326336,3
326484,3
432084,3
340985,3
341493,3
270725,3
327580,3
341812,3
342110,3
327802,3
327996,3
343053,3
277995,3
328617,3
278401,3
328691,3
278613,3
343758,3
328832,3
330196,3
283710,3
347112,3
284400,3
285469,3
348649,3
289879,3
351223,3
351684,3
352034,3
293441,3
355205,3
27401,3
30593,3
39866,3
42535,3
362012,3
63288,3
302829,3
67658,3
305950,3
83748,3
366328,3
87334,3
309040,3
369799,3
113933,3
371731,3
372320,3
131451,3
313498,3
376242,3
317226,3
317972,3
334150,3
334339,3
334817,3
388741,3
319095,3
335269,3
390934,3
395544,3
320922,3
398036,3
404205,3
321793,3
407506,3
233908,3
419917,3
323778,3
421536,3
338624,3
325493,3
338796,3
249171,3
249599,3
339108,3
326063,3
326152,3
326295,3
254371,3
263369,3
341099,3
268307,3
272350,3
327665,3
272964,3
277258,3
328698,3
329115,3
344357,3
344522,3
330122,3
330381,3
283057,3
283496,3
330889,3
283718,3
330987,3
346746,3
331734,3
348360,3
351976,3
354455,3
26301,3
358441,3
301044,3
86287,3
89147,3
90961,3
308067,3
93975,3
104119,3
309488,3
106048,3
309658,3
370454,3
370794,3
311055,3
311687,3
122349,3
372914,3
332528,3
314581,3
144083,3
315103,3
316114,3
316474,3
316806,3
333658,3
380259,3
317522,3
388873,3
319427,3
200625,3
320038,3
205482,3
320654,3
211262,3
321237,3
336512,3
221174,3
322085,3
411949,3
323064,3
324953,3
338709,3
425451,3
251200,3
251863,3
428745,3
256702,3
326490,3
340451,3
260773,3
262273,3
266537,3
327928,3
342386,3
442661,3
276985,3
328893,3
343901,3
344068,3
281524,3
330126,3
330891,3
283973,3
289523,3
292645,3
295712,3
297401,3
356997,3
27543,3
30955,3
40097,3
52927,3
362479,3
362737,3
302849,3
303804,3
81666,3
306035,3
86301,3
87652,3
307804,3
367476,3
104373,3
309668,3
109779,3
310498,3
312627,3
313795,3
374400,3
332624,3
144412,3
314737,3
332689,3
314849,3
149826,3
154591,3
316809,3
335107,3
335396,3
206801,3
320821,3
211283,3
217935,3
407555,3
322090,3
411471,3
337027,3
415070,3
322778,3
230248,3
337340,3
323142,3
323417,3
420058,3
421656,3
338471,3
325689,3
249192,3
339054,3
339823,3
340198,3
326686,3
340545,3
341217,3
433274,3
327340,3
341372,3
271531,3
276867,3
276989,3
277724,3
344072,3
329198,3
281530,3
282139,3
330810,3
331001,3
331854,3
348072,3
287747,3
349544,3
352220,3
10296,3
355450,3
24719,3
360262,3
53004,3
361341,3
301522,3
364642,3
306073,3
365821,3
369280,3
370462,3
109783,3
112701,3
371533,3
371940,3
372140,3
141169,3
332645,3
315849,3
376821,3
161461,3
377219,3
377474,3
333630,3
377952,3
333715,3
380310,3
170436,3
334515,3
386934,3
318878,3
390088,3
197982,3
335738,3
394694,3
205807,3
320664,3
335819,3
398440,3
336271,3
321745,3
336474,3
322779,3
337482,3
337589,3
418154,3
337621,3
242802,3
421198,3
338809,3
249349,3
325781,3
251919,3
339650,3
253016,3
340266,3
430032,3
340611,3
430445,3
263816,3
265924,3
327235,3
341570,3
327503,3
327734,3
274226,3
447158,3
278943,3
328852,3
279110,3
344147,3
329719,3
344661,3
283170,3
349779,3
289321,3
352468,3
292996,3
293169,3
293949,3
16733,3
24838,3
25844,3
297410,3
35803,3
68413,3
78324,3
304837,3
365833,3
367526,3
91308,3
308824,3
368953,3
310356,3
312253,3
129558,3
313605,3
314748,3
152225,3
163081,3
316502,3
165905,3
167346,3
317836,3
383299,3
334249,3
384271,3
185548,3
191079,3
198241,3
392942,3
335739,3
399335,3
405051,3
336640,3
411612,3
322236,3
222387,3
322380,3
336838,3
227415,3
322782,3
337264,3
231702,3
337367,3
323151,3
323267,3
337826,3
423245,3
325019,3
249672,3
326220,3
326303,3
340493,3
340872,3
327190,3
269984,3
327418,3
341511,3
271568,3
327556,3
341841,3
327872,3
275629,3
328016,3
342790,3
276882,3
279417,3
329211,3
344243,3
280702,3
329394,3
344671,3
346152,3
288121,3
290794,3
292238,3
353333,3
293491,3
8648,3
297239,3
359133,3
299669,3
360359,3
361755,3
59942,3
63848,3
78424,3
304864,3
365484,3
85162,3
102959,3
309688,3
312254,3
313365,3
314041,3
373933,3
314873,3
315883,3
376623,3
164434,3
318005,3
383499,3
318312,3
186853,3
318471,3
188088,3
319008,3
389180,3
214747,3
402616,3
217016,3
222447,3
322591,3
322698,3
227831,3
337698,3
337828,3
337899,3
324041,3
338265,3
424890,3
250197,3
339074,3
426585,3
339669,3
428185,3
428447,3
326564,3
259940,3
429774,3
263854,3
340880,3
327047,3
432259,3
341225,3
327421,3
341678,3
271772,3
275650,3
328188,3
343090,3
328520,3
328719,3
343728,3
278950,3
328904,3
329744,3
330025,3
330820,3
284528,3
347343,3
332018,3
288472,3
292674,3
298087,3
301201,3
364262,3
78739,3
365493,3
306171,3
84479,3
101710,3
310194,3
129708,3
373316,3
332283,3
143236,3
146520,3
315003,3
332973,3
148448,3
333461,3
333785,3
317709,3
317850,3
382550,3
384359,3
334541,3
386343,3
335116,3
320773,3
320972,3
321665,3
405374,3
321952,3
220618,3
322602,3
337184,3
323154,3
234442,3
324567,3
324755,3
338484,3
338641,3
338731,3
252407,3
340098,3
256947,3
340462,3
326635,3
340881,3
327052,3
341307,3
270087,3
275660,3
328032,3
276917,3
343208,3
328642,3
450508,3
329399,3
344377,3
281576,3
284253,3
286136,3
331782,3
348178,3
332200,3
291228,3
354308,3
9121,3
295792,3
297249,3
298933,3
299428,3
60040,3
305622,3
85259,3
93229,3
308326,3
97261,3
369570,3
310017,3
120464,3
372752,3
373609,3
136247,3
314375,3
374434,3
315153,3
152578,3
333377,3
157551,3
165951,3
167542,3
317272,3
334015,3
385037,3
187050,3
334929,3
319580,3
393110,3
394871,3
209968,3
399976,3
336417,3
405508,3
336524,3
220634,3
414867,3
230797,3
417783,3
323637,3
323705,3
422458,3
338485,3
424005,3
338647,3
248452,3
338818,3
427121,3
252645,3
256051,3
263643,3
430889,3
340791,3
266003,3
433765,3
267981,3
271032,3
327833,3
275073,3
342426,3
328039,3
276393,3
342810,3
328522,3
278479,3
278965,3
328863,3
279598,3
344379,3
331234,3
284539,3
351397,3
17619,3
25958,3
30000,3
298327,3
300484,3
361428,3
302349,3
64301,3
76676,3
307297,3
366818,3
308157,3
368714,3
101767,3
369964,3
370827,3
310701,3
313853,3
136416,3
314062,3
332387,3
332571,3
145142,3
315325,3
315746,3
333382,3
333480,3
333529,3
316749,3
169203,3
333789,3
380776,3
334105,3
318329,3
334942,3
389292,3
335033,3
195790,3
196896,3
200122,3
320192,3
393229,3
321001,3
321129,3
336596,3
221293,3
322391,3
223075,3
226184,3
322725,3
229341,3
238534,3
337709,3
323575,3
337910,3
338182,3
324889,3
247346,3
325301,3
338650,3
338823,3
338918,3
251035,3
339567,3
252415,3
326460,3
257983,3
326907,3
340897,3
431908,3
327067,3
342151,3
277055,3
277404,3
328650,3
343780,3
343857,3
281111,3
344603,3
283421,3
284084,3
331789,3
286320,3
331899,3
287611,3
332208,3
288918,3
289748,3
351034,3
295953,3
20191,3
23032,3
25357,3
297274,3
297473,3
28575,3
357523,3
298123,3
54777,3
364311,3
307539,3
97318,3
369065,3
310043,3
372210,3
312805,3
132036,3
151092,3
316627,3
167609,3
318257,3
334637,3
386478,3
188176,3
318666,3
390181,3
206223,3
395922,3
218028,3
219355,3
336654,3
414082,3
415217,3
232176,3
418254,3
323732,3
423155,3
338312,3
247347,3
325438,3
325663,3
339321,3
252000,3
339692,3
339773,3
326278,3
340034,3
256073,3
258080,3
340562,3
326851,3
264708,3
432369,3
268899,3
341527,3
341902,3
342059,3
327693,2
327893,2
440300,2
328217,2
343251,2
447480,2
278516,2
450075,2
279222,2
344481,2
281652,2
344974,2
345196,2
330486,2
330703,2
283783,2
331020,2
347055,2
285163,2
286767,2
287388,2
348834,2
349085,2
349507,2
289406,2
350766,2
290042,2
353600,2
293813,2
355016,2
15859,2
25393,2
356837,2
297653,2
297883,2
30135,2
39322,2
299457,2
299735,2
45961,2
300824,2
301620,2
302392,2
82802,2
86775,2
307704,2
93598,2
308625,2
97811,2
369390,2
103316,2
107519,2
370420,2
310214,2
370838,2
310753,2
371803,2
121116,2
312010,2
372781,2
130784,2
373392,2
313878,2
137130,2
314079,2
332394,2
314530,2
143644,2
314784,2
314923,2
147864,2
148966,2
375599,2
153024,2
315513,2
333532,2
333647,2
167684,2
333731,2
380055,2
333874,2
382083,2
318522,2
189616,2
318802,2
319019,2
194079,2
196938,2
198838,2
390788,2
335370,2
391318,2
320231,2
335444,2
203666,2
394357,2
320594,2
206384,2
335887,2
336244,2
405786,2
336490,2
407048,2
218058,2
321838,2
336604,2
409483,2
222584,2
336948,2
226458,2
230998,2
323011,2
337416,2
234597,2
337641,2
241702,2
419390,2
338061,2
246400,2
338200,2
423156,2
324635,2
424171,2
424497,2
247565,2
338668,2
325443,2
338740,2
338781,2
325712,2
325793,2
249814,2
250937,2
325991,2
326077,2
326134,2
326184,2
255207,2
256095,2
326426,2
260298,2
430167,2
326778,2
327208,2
327260,2
327312,2
434632,2
341471,2
434991,2
327475,2
271689,2
327608,2
341905,2
341965,2
342079,2
327837,2
327898,2
443078,2
328384,2
343113,2
328450,2
277887,2
446856,2
278521,2
343743,2
448151,2
279649,2
329031,2
280009,2
280257,2
344266,2
329307,2
344386,2
344835,2
282009,2
330289,2
330719,2
330925,2
283794,2
331028,2
331113,2
331587,2
286376,2
286785,2
287414,2
349333,2
332216,2
289416,2
291334,2
352017,2
291976,2
352605,2
292446,2
352937,2
293595,2
353818,2
355050,2
355519,2
355601,2
18251,2
355778,2
25405,2
27185,2
297924,2
30195,2
298135,2
31951,2
358328,2
358707,2
300550,2
360689,2
60406,2
302074,2
302951,2
69491,2
364328,2
71855,2
303637,2
307872,2
90117,2
309179,2
310074,2
370427,2
109646,2
109878,2
310754,2
312038,2
312442,2
128208,2
313439,2
141937,2
332669,2
145499,2
332789,2
147083,2
314930,2
315180,2
375636,2
315515,2
156131,2
315765,2
333394,2
333487,2
377074,2
163598,2
378645,2
333684,2
317070,2
169638,2
333807,2
380568,2
317593,2
334126,2
334555,2
188419,2
334788,2
319025,2
319215,2
319813,2
393332,2
320523,2
320792,2
336012,2
336128,2
210552,2
336190,2
212332,2
336310,2
408164,2
411236,2
221783,2
322313,2
413310,2
322616,2
232288,2
418498,2
323478,2
337729,2
419392,2
323647,2
323852,2
422059,2
246406,2
246533,2
423395,2
324786,2
424174,2
325114,2
247965,2
325445,2
424981,2
338782,2
425566,2
325717,2
338890,2
325794,2
339696,2
427964,2
326281,2
340134,2
326428,2
428933,2
340375,2
340424,2
259133,2
429624,2
260330,2
261432,2
326781,2
264033,2
340825,2
340969,2
327150,2
327271,2
433889,2
327362,2
271691,2
436969,2
438466,2
342238,2
327901,2
439507,2
328130,2
276711,2
442368,2
328388,2
277182,2
328534,2
445679,2
328598,2
343687,2
278524,2
328870,2
343870,2
343940,2
450634,2
280023,2
329092,2
281306,2
345419,2
346676,2
283803,2
346979,2
284106,2
284325,2
347179,2
347771,2
331810,2
331998,2
348891,2
287638,2
349103,2
287963,2
332232,2
289423,2
289840,2
352018,2
352615,2
293622,2
354594,2
16099,2
355605,2
296742,2
23467,2
356130,2
356405,2
297686,2
357973,2
358342,2
299755,2
361605,2
362397,2
302408,2
362650,2
302731,2
71912,2
364830,2
304020,2
77037,2
365373,2
307706,2
308762,2
369701,2
105469,2
309845,2
109647,2
110953,2
112282,2
113539,2
311264,2
371403,2
117222,2
371668,2
372575,2
313196,2
373722,2
374318,2
314550,2
143840,2
332889,2
375134,2
149453,2
333139,2
375640,2
376214,2
156186,2
376405,2
158041,2
333606,2
377662,2
165177,2
316759,2
378707,2
317488,2
334296,2
384748,2
318355,2
388063,2
389550,2
196086,2
320248,2
397454,2
321040,2
218097,2
408243,2
336806,2
223250,2
414395,2
224661,2
415013,2
322740,2
337061,2
337215,2
337428,2
233568,2
337538,2
417857,2
323304,2
337652,2
323486,2
418904,2
243533,2
323653,2
245044,2
323747,2
337926,2
337999,2
323981,2
324083,2
423178,2
324452,2
338319,2
423314,2
338389,2
338435,2
423731,2
325124,2
247576,2
338680,2
338892,2
249082,2
338933,2
426322,2
250277,2
326054,2
427162,2
339698,2
326197,2
253332,2
326356,2
340233,2
258283,2
429478,2
326601,2
326662,2
326712,2
340582,2
340826,2
340904,2
432491,2
327214,2
341146,2
327326,2
434648,2
327438,2
436186,2
271434,2
327527,2
327571,2
341796,2
341921,2
341995,2
327698,2
327771,2
342168,2
275986,2
328070,2
342584,2
342687,2
276713,2
328231,2
328301,2
328389,2
278549,2
328880,2
279291,2
343941,2
450664,2
279692,2
329037,2
344220,2
280636,2
280797,2
280965,2
281457,2
330094,2
345220,2
331121,2
347246,2
331503,2
331813,2
347976,2
348591,2
287982,2
349362,2
288663,2
351613,2
290971,2
352020,2
292535,2
292912,2
353447,2
354340,2
5259,2
295563,2
355375,2
16105,2
296747,2
357604,2
30403,2
32277,2
299263,2
41924,2
359454,2
301401,2
361622,2
69563,2
75048,2
307082,2
366295,2
84733,2
307710,2
367414,2
308177,2
367855,2
309632,2
309867,2
310082,2
109663,2
311898,2
126072,2
313230,2
373180,2
332239,2
134289,2
314432,2
332505,2
314556,2
145752,2
375149,2
333407,2
376408,2
316076,2
160550,2
333537,2
333580,2
165235,2
333653,2
316910,2
317155,2
317343,2
333817,2
317735,2
317955,2
383906,2
184480,2
318267,2
386084,2
318549,2
386673,2
318724,2
388101,2
334981,2
389879,2
199306,2
319823,2
335457,2
335625,2
395269,2
336016,2
403636,2
336446,2
321785,2
409688,2
336678,2
415014,2
415640,2
231060,2
233667,2
323245,2
240898,2
337802,2
337928,2
323884,2
422939,2
246872,2
247219,2
338690,2
424802,2
338746,2
426175,2
250279,2
325906,2
339177,2
251123,2
339619,2
252456,2
326248,2
339906,2
326431,2
340583,2
326791,2
432000,2
264867,2
265311,2
432796,2
266413,2
327328,2
433955,2
269329,2
341482,2
437964,2
342261,2
274573,2
342362,2
342875,2
343150,2
343280,2
445168,2
329043,2
280307,2
344226,2
280529,2
344271,2
280660,2
344397,2
329634,2
344643,2
282467,2
346701,2
331123,2
331256,2
331380,2
285451,2
286184,2
331933,2
287464,2
287693,2
287999,2
288967,2
289477,2
289858,2
352021,2
292049,2
353226,2
293085,2
481,2
294158,2
5436,2
354783,2
296766,2
297175,2
29145,2
32324,2
358760,2
39743,2
52379,2
63021,2
363178,2
304103,2
307129,2
100529,2
102328,2
103936,2
369731,2
107864,2
309901,2
109506,2
110036,2
370768,2
311668,2
372308,2
126152,2
332240,2
374178,2
140614,2
142157,2
147164,2
148159,2
315434,2
375912,2
315572,2
333348,2
376227,2
316437,2
316639,2
168104,2
333746,2
317380,2
178068,2
334143,2
188583,2
388168,2
196236,2
319352,2
335306,2
390848,2
200485,2
319998,2
201559,2
396900,2
320875,2
336144,2
397488,2
336205,2
336316,2
215444,2
336508,2
336545,2
408532,2
322175,2
221859,2
222753,2
322554,2
414451,2
224773,2
337064,2
415646,2
416176,2
337320,2
232634,2
323114,2
417520,2
417863,2
323246,2
418052,2
238957,2
323397,2
323513,2
242054,2
419449,2
323665,2
421004,2
323898,2
324127,2
246562,2
246750,2
338391,2
324811,2
423769,2
338518,2
247707,2
338696,2
325485,2
338747,2
425051,2
248271,2
325609,2
248597,2
425597,2
248915,2
325721,2
338895,2
249849,2
339194,2
250707,2
426954,2
326014,2
326058,2
326200,2
326250,2
254180,2
340190,2
428524,2
326432,2
257439,2
326477,2
326611,2
261914,2
264391,2
432011,2
340983,2
268255,2
269380,2
341542,2
271703,2
327578,2
327661,2
272866,2
342107,2
438192,2
273580,2
274159,2
342269,2
439123,2
327917,2
327993,2
276636,2
342706,2
343160,2
447778,2
343896,2
450150,2
279788,2
329250,2
344272,2
280973,2
344885,2
282107,2
330193,2
283478,2
284654,2
285466,2
347553,2
331823,2
348928,2
349699,2
288973,2
289872,2
291765,2
292624,2
292948,2
294186,2
294760,2
355800,2
297181,2
25500,2
356970,2
32379,2
358775,2
359001,2
299627,2
44981,2
300998,2
302135,2
302802,2
303351,2
72325,2
304650,2
305263,2
83665,2
84894,2
307608,2
367746,2
369212,2
102400,2
309187,2
103952,2
105842,2
370091,2
370607,2
111359,2
113879,2
117678,2
122173,2
312162,2
312585,2
313476,2
132934,2
374190,2
140725,2
332520,2
142195,2
374971,2
332903,2
375152,2
149684,2
153596,2
315824,2
376788,2
378859,2
333694,2
317389,2
317517,2
380944,2
173877,2
334331,2
318406,2
386105,2
187751,2
334656,2
334748,2
319392,2
197331,2
391610,2
392641,2
320488,2
203852,2
335724,2
336149,2
215472,2
321728,2
217878,2
321900,2
321986,2
411916,2
322654,2
415021,2
323121,2
323201,2
337543,2
337579,2
418315,2
418524,2
323666,2
421525,2
323903,2
323997,2
324173,2
324475,2
246758,2
324714,2
338453,2
247234,2
247473,2
424594,2
424814,2
325610,2
425602,2
338900,2
339107,2
325962,2
339343,2
427077,2
251175,2
339713,2
340193,2
340243,2
428975,2
257506,2
429512,2
429699,2
326866,2
264072,2
264971,2
327164,2
341260,2
434691,2
435457,2
436422,2
341927,2
274182,2
342487,2
445772,2
278917,2
343798,2
328954,2
343971,2
279807,2
344048,2
329110,2
344232,2
344286,2
329518,2
344889,2
345054,2
282125,2
345480,2
345785,2
346058,2
283482,2
330879,2
346311,2
346734,2
283915,2
332005,2
350853,2
291023,2
353484,2
353872,2
294490,2
294761,2
12524,2
297182,2
297994,2
298200,2
38163,2
299021,2
299318,2
359510,2
360545,2
59027,2
61024,2
363903,2
72354,2
77573,2
304678,2
81503,2
307615,2
308238,2
308677,2
309467,2
107943,2
370303,2
109543,2
310111,2
310457,2
111484,2
311042,2
371273,2
311684,2
119830,2
372888,2
132953,2
373433,2
313955,2
373808,2
332421,2
374505,2
314726,2
332682,2
374739,2
145909,2
314828,2
147213,2
333043,2
333265,2
376796,2
161262,2
316461,2
333584,2
333838,2
172074,2
383120,2
182473,2
318183,2
318289,2
186663,2
387631,2
318865,2
388182,2
334995,2
389593,2
196325,2
319402,2
197431,2
320299,2
320489,2
320640,2
335806,2
320739,2
336040,2
396983,2
209287,2
336215,2
336321,2
402163,2
321593,2
216655,2
218450,2
336698,2
322469,2
336912,2
336961,2
226941,2
228827,2
230193,2
323135,2
323253,2
337582,2
418084,2
239144,2
337661,2
241130,2
242152,2
337810,2
324008,2
338237,2
324476,2
247236,2
325377,2
248928,2
338902,2
426186,2
249948,2
339530,2
251828,2
326098,2
252493,2
339814,2
427751,2
253392,2
340326,2
326486,2
429253,2
429702,2
340541,2
326725,2
340836,2
327024,2
327117,2
327370,2
270796,2
341729,2
341928,2
437995,2
275424,2
276842,2
276979,2
328499,2
343573,2
447838,2
329066,2
344054,2
329653,2
344656,2
281322,2
329958,2
283940,2
331041,2
331410,2
285484,2
347565,2
286239,2
332118,2
350070,2
289249,2
350490,2
351280,2
352368,2
352640,2
292644,2
353680,2
293934,2
294543,2
354656,2
355547,2
16552,2
21639,2
297067,2
24337,2
25503,2
356977,2
297999,2
358090,2
38209,2
299329,2
299630,2
45456,2
360157,2
302171,2
364632,2
364922,2
81604,2
83890,2
366330,2
366679,2
307888,2
367465,2
98492,2
308798,2
369544,2
108103,2
309923,2
370329,2
370620,2
111550,2
370912,2
112604,2
119839,2
371908,2
372396,2
312951,2
313309,2
140951,2
142375,2
316253,2
333585,2
379632,2
174049,2
381874,2
182546,2
384966,2
334582,2
187808,2
334663,2
334750,2
389465,2
335106,2
196334,2
199520,2
320329,2
394509,2
335809,2
335938,2
336048,2
209343,2
320926,2
399258,2
402240,2
411431,2
322337,2
222790,2
322477,2
336914,2
322580,2
226956,2
337076,2
415317,2
322871,2
322958,2
337250,2
337331,2
323256,2
418119,2
237938,2
239147,2
241143,2
245528,2
338022,2
338349,2
423335,2
424383,2
325496,2
338797,2
338858,2
425823,2
338943,2
249605,2
325842,2
325913,2
325965,2
326023,2
339537,2
339743,2
326209,2
326263,2
340067,2
326340,2
258532,2
340489,2
326685,2
326735,2
430434,2
263489,2
431199,2
265345,2
265829,2
341280,2
341368,2
270844,2
271224,2
341730,2
327583,2
327621,2
341929,2
327670,2
274210,2
327857,2
342300,2
328006,2
440008,2
328161,2
443302,2
328571,2
343610,2
343721,2
447874,2
328843,2
451475,2
280131,2
344135,2
344358,2
344523,2
281324,2
329830,2
282669,2
345802,2
346351,2
331044,2
347015,2
347431,2
331639,2
347574,2
331947,2
287031,2
287483,2
288426,2
289255,2
350562,2
351716,2
291126,2
351983,2
352149,2
292175,2
293453,2
293704,2
294544,2
355725,2
355819,2
297069,2
356042,2
29689,2
358092,2
298427,2
358452,2
35627,2
38216,2
299330,2
43382,2
359797,2
360245,2
360855,2
301126,2
361276,2
56501,2
361720,2
302237,2
304749,2
305361,2
306590,2
366403,2
307454,2
366695,2
307636,2
307890,2
91049,2
94188,2
98606,2
100842,2
309064,2
309236,2
370804,2
311712,2
129416,2
332342,2
148306,2
375355,2
375705,2
315461,2
333276,2
376324,2
376573,2
316259,2
162806,2
333628,2
380704,2
317668,2
381880,2
176650,2
318083,2
334346,2
318295,2
186731,2
386175,2
387703,2
318876,2
319107,2
389474,2
319257,2
196493,2
319431,2
319735,2
320058,2
201640,2
320332,2
320496,2
335640,2
393985,2
320663,2
335812,2
395659,2
207328,2
209364,2
320930,2
336269,2
336469,2
406792,2
220096,2
336630,2
336703,2
412052,2
222198,2
322342,2
337079,2
322969,2
416423,2
231578,2
337548,2
323264,2
418153,2
337619,2
241287,2
242743,2
337866,2
323914,2
423232,2
324853,2
423864,2
247817,2
425505,2
325726,2
338906,2
338945,2
325809,2
339002,2
339355,2
326162,2
427796,2
339959,2
253416,2
255586,2
326392,2
340265,2
428747,2
256705,2
340344,2
429301,2
340490,2
263815,2
326875,2
327456,2
272102,2
342761,2
441863,2
328845,2
343811,2
329526,2
281008,2
329663,2
344540,2
281225,2
329836,2
282756,2
345820,2
283517,2
330897,2
283722,2
347205,2
331445,2
331547,2
347447,2
285513,2
348454,2
348738,2
287547,2
288995,2
289586,2
290701,2
352406,2
353050,2
353518,2
293707,2
354264,2
354470,2
354659,2
14772,2
16626,2
296904,2
297074,2
356285,2
297405,2
29751,2
299046,2
359065,2
299658,2
360600,2
360859,2
361725,2
66092,2
68076,2
303806,2
364954,2
304218,2
304758,2
366141,2
84355,2
89203,2
367776,2
92685,2
367982,2
94358,2
368349,2
308820,2
369548,2
106236,2
108198,2
309941,2
311368,2
312636,2
313037,2
372962,2
314267,2
332542,2
144450,2
374768,2
332830,2
314971,2
148355,2
315121,2
333450,2
316270,2
164294,2
380706,2
334081,2
382469,2
334159,2
334611,2
387705,2
193824,2
319259,2
319750,2
390735,2
391022,2
335406,2
206833,2
320763,2
396458,2
320824,2
397092,2
209508,2
336164,2
321104,2
336226,2
400956,2
216763,2
406958,2
408987,2
220291,2
336638,2
411017,2
221184,2
413814,2
322584,2
414798,2
415108,2
227316,2
415889,2
323148,2
337549,2
417897,2
323266,2
337681,2
246100,2
323918,2
338119,2
246650,2
338398,2
324861,2
424435,2
325260,2
338634,2
248126,2
426223,2
250332,2
325887,2
251218,2
252553,2
